method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
0,"pure delay kernel",16382,132,32,0,0,7,0,9.350000000
0,"pure delay kernel",16382,132,32,0,0,114,0,9.950000000
0,"pure delay kernel",16382,132,32,0,0,3,0,9.250000000
0,"pure delay kernel",16382,132,32,0,0,17,0,9.850000000
0,"pure delay kernel",16382,132,32,0,0,1,0,9.150000000
0,"pure delay kernel",16382,132,32,0,0,44,0,9.200000000
0,"pure delay kernel",16382,132,32,0,0,294,0,11.000000000
0,"pure delay kernel",16382,132,32,0,0,3140,0,28.400000000
0,"pure delay kernel",16382,132,32,0,0,4,0,9.200000000
0,"pure delay kernel",16382,132,32,0,0,1955,0,21.700000000
0,"pure delay kernel",16382,132,32,0,0,183,0,10.100000000
0,"pure delay kernel",16382,132,32,0,0,8096,0,58.150000000
0,"pure delay kernel",16382,132,32,0,0,758,0,13.700000000
0,"pure delay kernel",16382,132,32,0,0,71,0,9.650000000
0,"pure delay kernel",16382,132,32,0,0,2,0,9.200000000
0,"pure delay kernel",16382,132,32,0,0,11,0,9.400000000
0,"pure delay kernel",16382,132,32,0,0,28,0,9.200000000
0,"pure delay kernel",16382,132,32,0,0,5042,0,39.800000000
0,"pure delay kernel",16382,132,32,0,0,1218,0,16.650000000
0,"pure delay kernel",16382,132,32,0,0,472,0,11.800000000
0,"pure delay kernel",16382,132,32,0,1,4,0,9.150000000
0,"pure delay kernel",16382,132,32,0,1,1,0,9.100000000
0,"pure delay kernel",16382,132,32,0,1,17,0,9.300000000
0,"pure delay kernel",16382,132,32,0,1,28,0,9.600000000
0,"pure delay kernel",16382,132,32,0,1,11,0,9.200000000
0,"pure delay kernel",16382,132,32,0,1,3140,0,28.400000000
0,"pure delay kernel",16382,132,32,0,1,2,0,9.000000000
0,"pure delay kernel",16382,132,32,0,1,758,0,13.700000000
0,"pure delay kernel",16382,132,32,0,1,1218,0,16.650000000
0,"pure delay kernel",16382,132,32,0,1,44,0,9.350000000
0,"pure delay kernel",16382,132,32,0,1,71,0,9.550000000
0,"pure delay kernel",16382,132,32,0,1,114,0,9.750000000
0,"pure delay kernel",16382,132,32,0,1,294,0,11.100000000
0,"pure delay kernel",16382,132,32,0,1,7,0,9.000000000
0,"pure delay kernel",16382,132,32,0,1,183,0,10.200000000
0,"pure delay kernel",16382,132,32,0,1,8096,0,58.250000000
0,"pure delay kernel",16382,132,32,0,1,472,0,12.050000000
0,"pure delay kernel",16382,132,32,0,1,1955,0,21.450000000
0,"pure delay kernel",16382,132,32,0,1,3,0,9.050000000
0,"pure delay kernel",16382,132,32,0,1,5042,0,39.850000000
0,"pure delay kernel",16382,132,32,0,2,3,0,8.950000000
0,"pure delay kernel",16382,132,32,0,2,44,0,9.150000000
0,"pure delay kernel",16382,132,32,0,2,1,0,9.150000000
0,"pure delay kernel",16382,132,32,0,2,183,0,10.450000000
0,"pure delay kernel",16382,132,32,0,2,294,0,10.950000000
0,"pure delay kernel",16382,132,32,0,2,5042,0,39.750000000
0,"pure delay kernel",16382,132,32,0,2,7,0,9.250000000
0,"pure delay kernel",16382,132,32,0,2,8096,0,57.850000000
0,"pure delay kernel",16382,132,32,0,2,2,0,9.050000000
0,"pure delay kernel",16382,132,32,0,2,114,0,9.600000000
0,"pure delay kernel",16382,132,32,0,2,71,0,9.500000000
0,"pure delay kernel",16382,132,32,0,2,1955,0,21.500000000
0,"pure delay kernel",16382,132,32,0,2,17,0,9.150000000
0,"pure delay kernel",16382,132,32,0,2,472,0,11.900000000
0,"pure delay kernel",16382,132,32,0,2,11,0,9.250000000
0,"pure delay kernel",16382,132,32,0,2,1218,0,16.800000000
0,"pure delay kernel",16382,132,32,0,2,4,0,9.050000000
0,"pure delay kernel",16382,132,32,0,2,3140,0,28.350000000
0,"pure delay kernel",16382,132,32,0,2,758,0,13.700000000
0,"pure delay kernel",16382,132,32,0,2,28,0,9.500000000
0,"pure delay kernel",16382,132,32,0,3,11,0,9.150000000
0,"pure delay kernel",16382,132,32,0,3,4,0,8.950000000
0,"pure delay kernel",16382,132,32,0,3,5042,0,39.800000000
0,"pure delay kernel",16382,132,32,0,3,183,0,9.900000000
0,"pure delay kernel",16382,132,32,0,3,17,0,8.900000000
0,"pure delay kernel",16382,132,32,0,3,3,0,8.900000000
0,"pure delay kernel",16382,132,32,0,3,28,0,9.150000000
0,"pure delay kernel",16382,132,32,0,3,1218,0,16.050000000
0,"pure delay kernel",16382,132,32,0,3,114,0,9.600000000
0,"pure delay kernel",16382,132,32,0,3,758,0,13.650000000
0,"pure delay kernel",16382,132,32,0,3,1955,0,20.650000000
0,"pure delay kernel",16382,132,32,0,3,472,0,11.650000000
0,"pure delay kernel",16382,132,32,0,3,7,0,8.850000000
0,"pure delay kernel",16382,132,32,0,3,44,0,9.100000000
0,"pure delay kernel",16382,132,32,0,3,3140,0,27.650000000
0,"pure delay kernel",16382,132,32,0,3,8096,0,57.200000000
0,"pure delay kernel",16382,132,32,0,3,71,0,9.550000000
0,"pure delay kernel",16382,132,32,0,3,1,0,8.950000000
0,"pure delay kernel",16382,132,32,0,3,2,0,8.950000000
0,"pure delay kernel",16382,132,32,0,3,294,0,10.700000000
0,"pure delay kernel",16382,132,32,0,4,3,0,8.900000000
0,"pure delay kernel",16382,132,32,0,4,8096,0,56.950000000
0,"pure delay kernel",16382,132,32,0,4,1,0,8.750000000
0,"pure delay kernel",16382,132,32,0,4,28,0,9.050000000
0,"pure delay kernel",16382,132,32,0,4,17,0,9.050000000
0,"pure delay kernel",16382,132,32,0,4,5042,0,39.100000000
0,"pure delay kernel",16382,132,32,0,4,7,0,8.950000000
0,"pure delay kernel",16382,132,32,0,4,114,0,9.550000000
0,"pure delay kernel",16382,132,32,0,4,44,0,9.150000000
0,"pure delay kernel",16382,132,32,0,4,2,0,8.900000000
0,"pure delay kernel",16382,132,32,0,4,294,0,10.550000000
0,"pure delay kernel",16382,132,32,0,4,758,0,13.350000000
0,"pure delay kernel",16382,132,32,0,4,183,0,10.300000000
0,"pure delay kernel",16382,132,32,0,4,4,0,8.850000000
