method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
5,"parallel (scalar)",16382,132,32,0,4,4,0,9.250000000
5,"parallel (scalar)",16382,132,32,0,4,1218,0,16.550000000
5,"parallel (scalar)",16382,132,32,0,4,71,0,9.600000000
5,"parallel (scalar)",16382,132,32,0,4,1955,0,21.300000000
5,"parallel (scalar)",16382,132,32,0,4,11,0,9.150000000
5,"parallel (scalar)",16382,132,32,0,4,472,0,12.000000000
5,"parallel (scalar)",16382,132,32,0,4,3140,0,28.500000000
5,"parallel (scalar)",16382,132,32,1,0,2,0,9.350000000
5,"parallel (scalar)",16382,132,32,1,0,4,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,0,472,0,12.000000000
5,"parallel (scalar)",16382,132,32,1,0,3140,0,28.450000000
5,"parallel (scalar)",16382,132,32,1,0,183,0,10.350000000
5,"parallel (scalar)",16382,132,32,1,0,28,0,9.250000000
5,"parallel (scalar)",16382,132,32,1,0,71,0,9.950000000
5,"parallel (scalar)",16382,132,32,1,0,1218,0,16.650000000
5,"parallel (scalar)",16382,132,32,1,0,294,0,10.950000000
5,"parallel (scalar)",16382,132,32,1,0,1,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,0,7,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,0,1955,0,21.150000000
5,"parallel (scalar)",16382,132,32,1,0,758,0,13.850000000
5,"parallel (scalar)",16382,132,32,1,0,114,0,9.950000000
5,"parallel (scalar)",16382,132,32,1,0,11,0,9.150000000
5,"parallel (scalar)",16382,132,32,1,0,3,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,0,8096,0,57.750000000
5,"parallel (scalar)",16382,132,32,1,0,44,0,9.350000000
5,"parallel (scalar)",16382,132,32,1,0,17,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,0,5042,0,39.700000000
5,"parallel (scalar)",16382,132,32,1,1,758,0,13.800000000
5,"parallel (scalar)",16382,132,32,1,1,3,0,9.050000000
5,"parallel (scalar)",16382,132,32,1,1,3140,0,28.350000000
5,"parallel (scalar)",16382,132,32,1,1,1955,0,21.400000000
5,"parallel (scalar)",16382,132,32,1,1,44,0,9.450000000
5,"parallel (scalar)",16382,132,32,1,1,17,0,9.500000000
5,"parallel (scalar)",16382,132,32,1,1,294,0,11.100000000
5,"parallel (scalar)",16382,132,32,1,1,28,0,9.250000000
5,"parallel (scalar)",16382,132,32,1,1,114,0,9.950000000
5,"parallel (scalar)",16382,132,32,1,1,2,0,9.100000000
5,"parallel (scalar)",16382,132,32,1,1,7,0,9.100000000
5,"parallel (scalar)",16382,132,32,1,1,183,0,10.200000000
5,"parallel (scalar)",16382,132,32,1,1,8096,0,57.950000000
5,"parallel (scalar)",16382,132,32,1,1,11,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,1,1,0,9.000000000
5,"parallel (scalar)",16382,132,32,1,1,1218,0,16.800000000
5,"parallel (scalar)",16382,132,32,1,1,472,0,12.000000000
5,"parallel (scalar)",16382,132,32,1,1,71,0,9.550000000
5,"parallel (scalar)",16382,132,32,1,1,5042,0,39.650000000
5,"parallel (scalar)",16382,132,32,1,1,4,0,9.100000000
5,"parallel (scalar)",16382,132,32,1,2,2,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,2,71,0,9.800000000
5,"parallel (scalar)",16382,132,32,1,2,17,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,2,472,0,11.950000000
5,"parallel (scalar)",16382,132,32,1,2,5042,0,39.650000000
5,"parallel (scalar)",16382,132,32,1,2,28,0,9.400000000
5,"parallel (scalar)",16382,132,32,1,2,44,0,9.500000000
5,"parallel (scalar)",16382,132,32,1,2,1218,0,16.600000000
5,"parallel (scalar)",16382,132,32,1,2,4,0,9.250000000
5,"parallel (scalar)",16382,132,32,1,2,1955,0,21.350000000
5,"parallel (scalar)",16382,132,32,1,2,183,0,10.300000000
5,"parallel (scalar)",16382,132,32,1,2,7,0,9.450000000
5,"parallel (scalar)",16382,132,32,1,2,758,0,14.050000000
5,"parallel (scalar)",16382,132,32,1,2,1,0,9.100000000
5,"parallel (scalar)",16382,132,32,1,2,3140,0,28.150000000
5,"parallel (scalar)",16382,132,32,1,2,8096,0,57.950000000
5,"parallel (scalar)",16382,132,32,1,2,3,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,2,114,0,9.900000000
5,"parallel (scalar)",16382,132,32,1,2,11,0,9.400000000
5,"parallel (scalar)",16382,132,32,1,2,294,0,11.050000000
5,"parallel (scalar)",16382,132,32,1,3,1,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,3,17,0,9.250000000
5,"parallel (scalar)",16382,132,32,1,3,294,0,10.950000000
5,"parallel (scalar)",16382,132,32,1,3,5042,0,39.700000000
5,"parallel (scalar)",16382,132,32,1,3,114,0,9.800000000
5,"parallel (scalar)",16382,132,32,1,3,28,0,9.400000000
5,"parallel (scalar)",16382,132,32,1,3,1218,0,16.450000000
5,"parallel (scalar)",16382,132,32,1,3,2,0,8.950000000
5,"parallel (scalar)",16382,132,32,1,3,3,0,9.000000000
5,"parallel (scalar)",16382,132,32,1,3,4,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,3,758,0,13.800000000
5,"parallel (scalar)",16382,132,32,1,3,11,0,9.350000000
5,"parallel (scalar)",16382,132,32,1,3,44,0,9.550000000
5,"parallel (scalar)",16382,132,32,1,3,472,0,11.800000000
5,"parallel (scalar)",16382,132,32,1,3,7,0,9.400000000
5,"parallel (scalar)",16382,132,32,1,3,1955,0,21.750000000
5,"parallel (scalar)",16382,132,32,1,3,71,0,9.750000000
5,"parallel (scalar)",16382,132,32,1,3,183,0,10.400000000
5,"parallel (scalar)",16382,132,32,1,3,8096,0,57.800000000
5,"parallel (scalar)",16382,132,32,1,3,3140,0,28.700000000
5,"parallel (scalar)",16382,132,32,1,4,472,0,11.950000000
5,"parallel (scalar)",16382,132,32,1,4,71,0,9.700000000
5,"parallel (scalar)",16382,132,32,1,4,1,0,9.050000000
5,"parallel (scalar)",16382,132,32,1,4,11,0,9.200000000
5,"parallel (scalar)",16382,132,32,1,4,4,0,9.400000000
5,"parallel (scalar)",16382,132,32,1,4,3140,0,28.650000000
5,"parallel (scalar)",16382,132,32,1,4,28,0,9.450000000
5,"parallel (scalar)",16382,132,32,1,4,1218,0,16.550000000
5,"parallel (scalar)",16382,132,32,1,4,2,0,9.250000000
5,"parallel (scalar)",16382,132,32,1,4,183,0,10.550000000
5,"parallel (scalar)",16382,132,32,1,4,5042,0,39.800000000
5,"parallel (scalar)",16382,132,32,1,4,114,0,10.100000000
5,"parallel (scalar)",16382,132,32,1,4,3,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,4,44,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,4,758,0,13.950000000
5,"parallel (scalar)",16382,132,32,1,4,8096,0,57.700000000
5,"parallel (scalar)",16382,132,32,1,4,1955,0,21.400000000
5,"parallel (scalar)",16382,132,32,1,4,294,0,10.900000000
5,"parallel (scalar)",16382,132,32,1,4,7,0,9.300000000
5,"parallel (scalar)",16382,132,32,1,4,17,0,9.250000000
